comment,label,
nếu tiki k bắt buộc tối thiểu là 50 ký tự thì tôi sẽ hài lòng hơn tặng 1 sao cho anh tiki,-1,
giao đúng như hình,-1,
không có tác dụng,-1,
bốc mùi ko dám dùng luôn,-1,
giao hàng nhanh đóng gói đẹp tuy nhiên sản phẩm có mùi hơi nồng,-1,
bán thì 12 cái nhưng mua về khui hộp thì chỉ có 8 cái thôi làm ăn quá,-1,
dùng không thấy có tác dụng kéo dài,-1,
ko ok lắm cần cải thiện hơn,-1,
sản phẩm bình thường giao hàng ok,-1,
không chất lương không nên mua,-1,
gel bị đóng cục không hề tê khi sử dụng tốn tiền,-1,
tiki nên xem lại cách làm ăn đừng bán khách hàng hàng kém chất lượng sản phẩm rất hôi mùi cao su cũ không thể sử dụng,-1,
sản phẩm chất lượng không tốt lắm cảm giác dày và cứng,-1,
đánh giá không tính điểm chưa giao mà đánh dấu đã giao hẹn giao trước 11h mà sau 11h mới gọi,-1,
tiki bị bên shipper làm mất uy tín tôi chưa nhận được hàng mà tiki đã xác nhận là đã xác nhận giao hàng mã 647589123 tôi chờ mãi mà cái tay shipper số điện thoại cho tôi chờ mỏi luôn,-1,
bì to mà lõi có xíu ko đủ dùng lâu,-1,
tạm được à sản phẩm dùng có mùi nồng nhưng với mức giá này như v là 1 sản phẩm tốt r,-1,
đánh giá không tính điểm k có túi quà tặng khi mua 2 sản phẩm,-1,
hộp đã bị khui ko nguyên vẹn ko màn co sản phẩm mở chai thì đã bị bật nắp chất lượng thì chưa biết sao hoàn toàn ko hài lòng,-1,
mình đã sử dụng sản phẩm này r mua ở shop thấy xài rất có hiệu quả xài hết mình mới đặt trên mạng mua 2 chai càng xài thì càng gàu chả hiểu như sản phẩm giả z thật thất vọng,-1,
sp ok tầm 4 còn tikifast quá tệ nếu có thể cho âm sao thì t cho âm hơn chữ âm nữa lên bp hỗ trợ thì không trả lời gọi thì trả lời trỏng không delete tiki từ đây vote 1 app tiki tôi sẽ tác động tất cả mọi người xung quanh tôi cũng sẽ ko dùng tiki nữa,-1,
đã cẩn thận chọn tiki trading thay vì những nhà bán khác nhưng lần đầu thất vọng hàng của tiki trading ntn mình ko rõ do ban đầu hay do shipper nhưng vừa mở ra đã thấy thế này thất thoát sản phầm bẩn rất khó chịu tiki liên hệ mình để phản hồi nhé,-1,
sản phẩm đúng mô tả tuy nhiên mình mua ở store khác thì có nút chặn ở hình nhưng chai này ko có mà cảm giác như dung tích bị ít lại nữa nó chỉ tới ngón tay cái của mình,-1,
gói hàng bị móp méo không nguyên vẹn,-1,
tiki xem lại giúp không có chai gội mà chỉ có vỏ họip không khi nhận hàng còn nguyên thùng không có dấu hiệu rách đặt hàng từ ngày 08 7 giờ mới nhận được mà nhận được lại vậy,-1,
khuyến mãi là mua 2 chai 100ml tặng 1 chai 50ml nhưng thực tế nhận hàng không có chai được tặng 50ml đâu,-1,
sản phẩm mình đã sử dụng nhiều lần nên mua theo chương trình sale mình mua sale mua 2 tặng 1 nhưng shop chỉ gửi 2 lọ,-1,
đặt hàng từ tháng 7 tới giờ là tháng 10 không nhận được hàng ko có điện thoại báo gì mà đã báo giao hàng thành công tiền thì đã thanh toán rồi,-1,
mình thấy nhìu ngừi đánh giá oki lắm mà mình dùng thử xong thấy vẫn vậy à gàu vẫn có thậm chí còn nhìu hơn thất vọng tràn trề,-1,
đặt hàng 2 tặng 1 nhưng khi nhận hàng chỉ có 2 hộp mà ko có quà tặng,-1,
mua bên tiki dụng tóc nhiều quá trước t mua bên khác dùng ok,-1,
shop bán hàng kiểu lạ để 100mml nhưng hàng về kiểm tra trong chai chỉ khoảng 60mml,-1,
xài gần hết rồi nhưng cũng chưa thấy khả quan,-1,
chai dầu gội có chút xíu mà ben trong có nửa chai giá chát lắm nha mọi người so với chất lượng,-1,
mua 2 tặng 1 mà đeo có quà tặng shop lua đảo buồn shop thật 1 sao,-1,
mua hai hộp 100ml được tặng một hộp 50 ml màko có hàng tặng,-1,
giao sai hàng mua dầu gội lại giao kem dưỡng,-1,
không hiểu sao trước trị gàu được giờ thì hết tác dụng với mình,-1,
gàu và bị ngứa da đầu tốt và nhanh nữa,-1,
shop đảo từ sau mình sẽ không bao giờ mua hàng trên tiki nữa,-1,
đóng gói sản phẩm quá tệ không hài lòng,-1,
giao hàng quá chậm mà không có 1 lời xin lỗi trong khi tiền đã thanh toán rồi,-1,
không có quà tặng,-1,
giao hàng chậm so với thông báo,-1,
bình thường ko thấy hiệu quả lắm,-1,
hàng kém chất lượng dao hàng chậm,-1,
hết gàu thật luôn nhưng mùi hắc và khô tóc phải dưỡng tóc mệt nghỉ,-1,
dầu gội bị đổ ra khắp chai cả hai chai đều vậy,-1,
không như quảng cáooooooooooo,-1,
giao hàng chậm hơn xác nhận,-1,
san pham bi nh thuong kho toc,-1,
tạm ổn đợi sử dụng thời gian,-1,
gội 1 thời gian xong vẫn thấy gàu,-1,
đang dùng chưa biết sao nữa,-1,
mùi hơi khó chịu gàu cũng ko đc loại bỏ triệt để lắm,-1,
tiki giao hàng kỳ vậy hộp thì khui sẵn nắp chai thì bể luôn làm ơn giao lại cái khác giùm,-1,
mới gội đc 1lần nên chưa biết thế nào,-1,
chưa xài nên chưa đánh giá dc hiệu quả,-1,
sản phẩm không hiệu quả chắc do tuỳ người sử dụng sẽ có hiệu quả khác nhau,-1,
lúc mua tổng lun cả ship 105k nhưng khi giao shipper lại thu thêm phí ship 30k không hiểu nổi,-1,
gội rụng trọc đầu,-1,
dầu gội mùi hôi khó chịu,-1,
đặt hàng 21 2 đến 3 2 dù đóng gói xong vẫn chưa giao hàng nếu không thanh toán trước đã huỷ đơn hàng rồi không nên mua hàng ở tiki vì chất lượng chưa biết thế nào mà chờ giao hàng thì chẳng còn muốn lấy,-1,
đặt mua hẵn 1 tuần mới nhận được hàng trễ 4 ngày so với dự kiến ban đầu mà không 1 lý do,-1,
gội dầu gội này thấy sạch hẵn gàu tuy nhiên được một thời gian thì có vẻ quá nặng cho da đâu dùng lâu dài thì k tốt cho da đầu,-1,
đặt hàng hơn nửa tháng rồi mà không nhận được đây đã là lần trễ hẹn 2 thật thất vọng,-1,
mua xong vào siêu thị thấy giá cao hơn siêu thị,-1,
được mấy lần gội đầu thấy bớt gàu về sau dùng thấy gàu lại tóc khô,-1,
được tiki tặng trong hộp đơn hàng gói dùng thử mình bị ngứa do sau khi dùng treseme dòng đen chắc là trong đó có thành phần mình không hợp sau khi gội thử gói này thì da đầu không còn ngứa nữa gàu thì vẫn có một ít đặc biết mình cực ghét mùi của dầu này mùi nồng nồng khét khét của dây điện cháy háy sao ấy trừ mùi ra thì dầu này dùng rất ổn,-1,
đánh giá không tính điểm giáo hàng nhanh hài lòng ok,-1,
min van cu phat ra o lung,-1,
gom hàng tồn kho cho tui hả,-1,
hàng sale 5 1 có tặng kèm quà là nước tẩy trang nhưng lúc giao hàng lại không có,-1,
giới thiệu đc tặng sữa dưỡng thể hasaline nhưng thực thế không có quà tặng,-1,
hình ảnh bảo tặng quà mà bóc ra không thấy khó hiểu,-1,
ko thấy sp tặng ở đâu cả mua cho đủ đơn để nhận quà tặng mà lại vậy,-1,
rửa mặt xong và qua nhiều lần nước vẫn thấy mặt còn rất nhớt không sạch như quảng cáo,-1,
khi đặt có sản phẩm tặng mà giao không có shop làm ăn không uy tín,-1,
đóng gói hơi kì ạ trên chai còn có vết bẩn nhìn đóng gói thấy sợ,-1,
hình đăng mẫu mới nhưng giao mẫu cũ không có hàng khuyến mãi,-1,
giao hàng 2 tuần chưa tới bao bì dẹp lép như con tép cũng may sản phẩm ko sao vẫn ấn tượng khá xấu vê cách giao hàng của 3pl mà tiki dùng,-1,
quảng cáo tặng thêm chai tẩy trang mở ra ko có,-1,
rửa lâu sạch sữa rửa mặt ko biết sao nữa hixxx,-1,
sản phẩm gói không kĩ càng quá sơ xài lên mã kiểm chứng thì không thấy nơi xuất xứ đâu mong mng lưu ý khi mua hàng nhé,-1,
chưa dùng nhưng nắp bị bung sữa rửa mặt thì có mùi keo,-1,
sao mình rửa thấy nhớt nhớt rất ít bọt mùi hơi khó chịu,-1,
kg hợp với da dầu giữ ẩm nhìu qa,-1,
sữa rửa mặt này là hàng giả,-1,
hàng k chắc chắn,-1,
ko hợp vs da mình dùng xong da còn bị sần,-1,
mùi hắc nhờn giao nhanh,-1,
du ng hơi nhơ n du ng không thi ch lă m,-1,
giao hàng lâu cả tuần chưa thấy gọi điện,-1,
em rửa bị lên mụn nha shop,-1,
chưa nhận được hàng k rõ vì sao,-1,
giao hàng chậm kém lắm rồi,-1,
giao chậm trễ gần 1 tuần,-1,
không hợp với da mình nền da mụn quá nhạy cảm thêm nữa da mình đen kcn này nâng tông nhìn rất kì,-1,
chính sách bán hàng không đúng cam kết ban đầu,-1,
mình đánh giá 0 sao cho hệ thống tiki hệ thống tiki không xử lý đúng khi kh chọn lại đơn hàng nếu kh chọn lại đơn hàng hệ thống lại tự động bỏ chọn phần sp km đi kèm với sp chính điều này làm bất lợi cho kh của chính trang tmđt tiki sp của thương hiệu này thì tốt mình đánh giá 5 sao cho sp thương hiệu,-1,
mình đặt trong khung giờ khuyến mãi nhưng khi nhận hàng thì kg có gì shop trả lời là số lượng có hạn là mình thấy kg hợp lý vì mình mua trong khung giờ vẫn còn khuyến mãi,-1,
ship per không gọi trước ship per kg chuyen nghiệp,-1,
bán hàng không đúng như trang đã đưa ra khi bán chuyển tiền thì báo có khuyến mãi nên giá đắt hơn 10 khi nhận hàng thì lại ko gửi khuyến mãi,-1,
lúc mình mua là có kèm quà tặng mà khi giao k có nha kt laij đơn hàng của mình với ạ,-1,
giao thiếu sản phẩm mình chỉ nhận 2 chai kem chống nắng 60ml và bình nước không nhận đc kem chống nắng dạng xịt như đơn hàng,-1,
nhận được hàng rồi mà sao có hàng khuyến mãi vậy shop,-1,
shop k gửi quà tặng cho mình vậy gửi lại cho mình nha shop ơi,-1,
chị đã nhận được hàng hưng quà tặng ngày 10 10 không có là sao em,-1,
mình ko dc tặng quà như khuyến mãi đã thông báo,-1,
canh mua ngày 21 9 để được hàng khuyến mãi nhưng ko nhận đc gì chê,-1,
mình đã nhận được hàng nhưng không có quà shop kiểm tra lại giúp mình,-1,
mua hàng mà ko có thấy gửi quà tặng à shop mà hôm mình đặt có tặng quà mà shop k gửi,-1,
nhận hàng ko thấy quà tặng đề nghị kiểm tra lại,-1,
mình không được bình nước như tiki quảng cáo nhân dịp 11 11,-1,
giao hàng nhanh nhưng k có quà tặng kèm,-1,
sh bảo gửi kemg quà tặng mà ko thấy gửi,-1,
lúc mình đặt hàng là shop đang khuyến mãi mua kcn nhạy cảm tặng thêm 5 sp nhỏ là 4 bịt mẫu chống nắng và 1 tuýt chống nắng perfect nhưng khi nhận hàng chỉ có 1 sp mua là kcn da nhạy cảm vậy là shop không khuyến mãi chỉ để cho vui mình mua nhiều lần lắm rồi nhưng lần này thất vọng,-1,
đã nhận được hàng nhưng chai kem không có seal không có guarantee gì cả không biết có phải hàng fake không nữa giá trị món hàng cao mắc tiền nhưng người bán bán hàng như vậy thì khó bán được lần thứ 2 rồi,-1,
giao nhanh đúng sản phẩm nhưng ko biet phải hàng chính hãng không mà khi sư dung da bị khô quá khô đến nổi tróc da luôn để kháng nước mà khi đụng nước tới đâu bị trôi tới đó dung het 1 chai roi ma ko dám mua lần 2 còn hiệu quả thi ko thấy vì ra nắng vẫn đen,-1,
tiki giao hàng tồn kho ạ thời gian sản xuất đâu cũng được gần 1 năm rồi biết là date còn gần 2 năm nhưng nhận hàng tồn kho thấy cứ sao sao í,-1,
sp tốt tuy nhiên sẽ làm khô tóc mọi người nêu tiếp xúc với phần da dùng kem này nói chung dùng cho da nhạt cảm dc nhưng tóc sẽ rất khó chịu và sơ cứng dẫn đến rụng tóc nhiều cho 3 sao thôi,-1,
tại sao không có quà tặng kèm vậy ạ mua cũng vì chai chiết nhỏ 12ml để có nhiều sự lựa chọn sử dụng sản phẩm,-1,
ngày 12 12 mới tặng quà mới 7 12 đã chạy quảng cáo tùm lum thế là tôi xớn xác vào đặt rồi không có quà tặng nào thậm chí quà mini khác cũng không có phải trả 445 000 trong khi hasaki bán có 388 000 rẻ hơn nhiều mà free ship luôn tối đặt sáng sớm gọi tổng đài hủy tổng đài xác nhận thông tin hủy rồi bảo tôi cứ từ chối nếu bưu tá gọi ai dè bưu tá giao đến nhà thẳng luôn mà không gọi gì cả bưu tá nói không có ai thông báo gì cả giống như ép tôi phải nhận tôi nhất quyết hủy nhưng cuối cùng thấy tội bưu tá nên đành nhận luôn tôi rất ân hận khi nhấn phím 1 đánh giá tốt cho tổng đài và đây là lần cuối cùng tôi mua anessa trên tiki thật sự quá góm,-1,
hộp hàng bị khui ra mất quà tặng anh giao hàng nói bị cấn rách nhưng mình nghi ngờ có người cố tình móc hộp ra đề nghị tiki tìm bên vận chuyển uy tín hơn mình còn đang nghĩ ngờ ko biết có tráo kcn của mình ko đây quá thất vọng,-1,
thông báo mua 1 tặng 5 nhưng khi giao hàng thì không có quà tặng mà chỉ có mỗi hàng mua,-1,
mình đã đặc đúng ngày nhưng ko nhận được khuyến mãi,-1,
màu thân vỏ và lắp không đồng nhất giống dấu hiệu hàng fake yêu cầu đổi trả,-1,
minh mua dc 6 tháng ma gio đun bị dò nước dươi đáy chảy hết chán gio cha biêt bảo hành nhu the bao mong tiki giup,-1,
shop quên không gửi kèm hàng tặng rồi shop gửi lại giúp mình nhé mở ra chỉ có chai kem chống nắng,-1,
khá buồn là shop đính hàng tặng kèm nhưng khi giao lại không có do tin tưởng nên không check đến khi mở ra có chút thất vọng còn giao hàng thì ok,-1,
nghĩ là phiên bản mới nhưng thấy màu vẫn vậy k giống qc cho lắm k có quà tặng như ảnh giao hàng và support ok mùi bình thường dùng lần đầu nên cx k biết chất lượng như nào,-1,
chất kem lỏng ko mùi nhưng lên da vẫn hơi trắng và vẫn gây mụn viêm mặc dù hãng cam kết hàng giành cho da nhạy cảm và da em bé vẫn không dùng được hix buồn ghê ghớm,-1,
quảng cáo là có quà tặng kèm nhưng khi chọn quà tặng kèm xong rồi thì giao thiếu không hài lòng lắm,-1,
giao hàng nhanh tốt nhưng sao mình thấy trên hình đc tặng 1 sửa rửa mặt nữa mà mình ko đc tặng ạ là hết chương trình hay sao ạ,-1,
tiki giao hàng nhanh thiếu mất quà tặng,-1,
vì sao mua kèm phần quà nhưng ko nhận được phần quà nào hết chỉ nhan dc như vay,-1,
không có tuýp 90g tặng như quảng cáo,-1,
mua sữa chông nắng dịu nhẹ cho da nhạy cảm và trẻ em lại giao sữa chóng nắng hoàn hảo là sao,-1,
nói tặng 2 chai 12ml xong cuối cùng giao hàng không có,-1,
hộp bị bóp méo mọi người được nhận quà sao mình không nhận đc kiểm tra hàng thì là sp chính hãng,-1,
cốc tặng kèm k xài đc luôn thất vọng vì quà tặng kèm,-1,
thích chai màu vàng hơn chai loại này hơi lỏng cảm giác ko thấm vào da mặt bằng chai màu vàng nhưng được cái ko mùi và dễ dùng cho da kích ứng,-1,
giao hàng nhanh bảo tặng lotion dùng thử nhưng ko tặng nên cho 1 sao,-1,
sản phẩm ko check được mã qr sử dụng bị ngứa,-1,
nhận đc hàng rất vui nhưng dùng hơi thất vọng,-1,
không check được mã code sản phẩm,-1,
ko hề có quà tặng kèm như hình thất vọng ghê,-1,
mình mua có khuyến mãi thêm kem chống nắng màu xanh mà sao ko thấy giao vậy,-1,
khi mua có kèm 2 sp khuyến mãi mà sao nhận hàng lại ko có,-1,
đẻ chương trình mua 1 tặng 5 kem qua tặng khi nhận hàng thì ko có kèm quà tặng,-1,
mình mua của da nhạy cảm mà sao bôi vẫn bị khô da hic,-1,
không hài lòng về chính sách khuyen mai ko ro rang,-1,
bị bóng dầu ko hợp cho da nhạy cảm,-1,
thấy shop báo có quà tặng mà không có gì ngoài sản phẩm chính mình mua,-1,
thất vọng khi đặt thi có qua tặng nhưng giao lại k thấy quà,-1,
vận chuyển móp méo hết hàng hoá k hài lòng,-1,
nhầy nhầy bóng bóng lâu khô 2 3 tiếng bắt đầu loang lổ trên mặt,-1,
giao hàng quá lâu tem xđ hàng chính hãng thì bị cào mất,-1,
máy phun sương mini không dùng được,-1,
không nhận được hàng tặng,-1,
không nhận được quà tặng và giao hơi lâu,-1,
sản phẩm ok,-1,
thông tin trên tiki là được tặng 1 lọ nhỏ nhưng m ko thấy gì nhé,-1,
tiki giao hàng lâu qua 20 ngày mới nhận dc,-1,
đã nhận được hàng lúc nào mà thông báo đã giao hàng thành công,-1,
giao hàng nhanh gói hàng kỹ,-1,
sao mình k nhận được quà tặng kèm vậy âh,-1,
hàng đóng gói ok giá cũng ok,-1,
mua 1 tặng 5 mà tặng có 4 món là sao,-1,
gói hàng ko cẩn thận,-1,
giao hàng ko có hàng tặng,-1,
giao hàng chậm trễ mất thgian,-1,
mình ngội sang ngày thứ ba vẫn thấy gầu nhé chắc phải duy trì đều đặn nnhư các loại dầu gội thông thường,-1,
xxhhhg gjhfg bhfgu hghjb hjfhn,-1,
mình dùng rất nhiu dầu gội nhưng ko het từ khi gọi selsun mình bớt gàu khi lần đầu sử dụng khi gọi xong tóc hơi khô cứng nên kèm theo dầu xả,-1,
khi mua mình quên để ý 50ml với 100ml chai này 50ml so với giá giảm thì k đáng giá tiền vào siêu thị mua cho lẹ,-1,
vừa dùng chưa biết thế nào tạm thời cho 3sao dùng thêm vài lần nữa mới biết chính xác đc,-1,
ai cũng nx tốt mà mình dùng lại ko hết gàu,-1,
s đặc 2 sản phẩm cùng 1 lúc mà tiki giao 2 lần là phải tín 2 lan ship,-1,
selsun hết hiệu quả với tóc của mình da đầu khô và có gầu liền ngày hôm sau,-1,
mình gội vẫn nhiều gàu như bình thường không thấy giảm gàu tý nào cả,-1,
hiệu quả hút mụn không bằng mayan care dù đắt gấp đôi chỉ được mỗi cái miếng dán siêu mỏng mỏng gấp đôi mayan nên nếu ai dùng với mục đích bảo vệ mụn để trang điểm thì ok còn để hút cồi mụn thì không nên vì nó chẳng có tác dụng gì mấy tiếc là ko chụp khi gỡ miếng dán khỏi mụn chỉ dính được rất rất ít dịch mụn rỉ ra không nhiều và hiệu quả bằng mayan care dù dùng cùng một nốt mụn,-1,
m mua 1 hộp 24 miếng mà nhận hàng chỉ có đúng 2 miếng miệng hộp có dấu hiệu móp méo do bị bóc ra trước đó mong shop giải quyết vấn đề gửi bổ sung số lượng thiếu cho m nhé m ko tìm được chỗ chat ib riêng với shop nên đành nhắn lên đây,-1,
trong hộp mở ra được đúng 2 gói nhỏ này lúc mở ra thì phát hiện giao thiếu,-1,
giao lâu do dịch nhưng hàng móp méo bật cả seal ra thì không chấp nhận được,-1,
miếng dán ko thấy có tác dụng gì ko dính chặt trên da dán xong tầm 6 7 tiếng sau gỡ thì ko thấy hút ra đc chút nhân mụn nào,-1,
dán không được dính lắm cũng không che được mụn mình dùng khoảng 4 tiếng là miếng dán đã có dấu hiệu muốn bong ra,-1,
chất lượng không như mong muốn lắm,-1,
giao nhầm hàng đặt 2 quyển sách sao giao miếng dán mụn,-1,
rất tệ không bao giờ mua nữa chán,-1,
miếng dán không dính lắm,-1,
dùng qua some by mi mayan corx rồi thử đến acne mới thấy loại tốn tiền tốn thời gian sản phẩm vô tích sự,-1,
dùng chán rất dễ bong che phụ tạm đươc ko có tác dụng hút mụn được cái giá rẻ và cho cái nhíp,-1,
miếng dán mỏng bám dính tốt nhưng hoàn toàn không hút được mụn gì cả so với sảm phẩm các hãng khác thì cũng không rẻ mà hút mụn kém hơn sẽ không mua lại tiki từ khi đẩy mạnh giao hàng 2h thì giao hàng bình thường chậm hơn hẳn giao trễ hơn thời gian dự kiến mà không thèm thông báo đợi khách gọi lên hỏi mới báo dời ngày,-1,
không công hiệu như tưởng tượng tạm được,-1,
vừa nhận được hàng cách đây 10 phút chỉ nhận được vỏ hộp không thấy sản phẩm mua hàng nhanh 2h đợi xử lý 48h,-1,
miếng dán to mỗi lần dùng phải cắt ra mất thời gian,-1,
chị phí vận chuyển đắt quá so với sp,-1,
miếng dán rất mỏng có thể che mụn trước khi trang điểm nhưng không ăn phấn nên rất lộ hút bã nhờn cũng không tốt,-1,
mới sử dụng 1 lần sau khi sử dụng chưa thấy hiệu quả như mong đợi phải tiến hành thêm,-1,
miếng dán mụn bám dính tốt rửa mặt không bị bong tróc tuy nhiên thì sẽ hút được những mụn mủ còn mụn đầu đen thì không hút được,-1,
trên ảnh có mẫu mới mà sao không phải mẫu mới nhỉ buồn,-1,
mua 1 chai kem rửa mặt kèm tặng phẩm lun đi giao hàng lắc nhắc làm tui tốn mấy lần tiếp ship,-1,
hỏng ra chất lượng kh tốt mua về dùng ngứa lắm phí tiền,-1,
chắc da mình kém quá nên ko hop sản phẩm,-1,
sản phẩm dùng cũng ko có gì đặc biệt su khi rửa da bị khô,-1,
dùng thấy có thêm mụn chứ có hết đâu,-1,
sp dễ gây khô da độ ph khá cao,-1,
không nhận được hàng dù đã trả tiền shop hứa hẹn hoàn tiền vào thứ 2 trong 1 tháng hỏi 3 lần vẫn không giải quyết làm ăn không có uy tín,-1,
tạm được tạm được được chưa,-1,
ok ok ok ok nhưng ổn đc nha nè,-1,
các sp khác thì không vấn đề gì nhưng durex không phải real so sánh cái dùng rồi với hàng mua của shop,-1,
ko thấy quà tặng kèm như shop đã đăng,-1,
dùng nó dính dính và nó mau khô khiến cậu bé và nơi tiếp xúc với cô bé của mình hơi rát làm mình phải mút cầu bé 69 cho nhau và làm nơi đó ướt nhẹp mới dễ dàng đưa vào,-1,
đắt giao lâu đề quà tặng nhưng k giao,-1,
đóng gói cẩn thận ship rất nhanh tuy nhiên dung dịch này hơi loãng và tác dụng trơn ko lâu nhanh khô,-1,
giao hàng nhanh cần thời gian sử dụng thêm,-1,
không bình luận gì thêm c,-1,
ko thik nx giao lâu kkkkk,-1,
không có quà tặng như qungr cáo,-1,
gel dạng như nước dễ rửa trôi nhưng cần phải cho nhiều mới trơn được bạn nào muốn mua loại trơn nhiều hơn thì nên cân nhắc loại khác tạm ổn,-1,
shop giao hàng ko che sản phẩm đứa giao hàng nó gọi anh ơi ra nhận hàng gel bôi trơn buồn thiệt,-1,
nhân viên giao hàng nói chuyện phách lối quá tệ,-1,
tốt giao hàng nhanh,-1,
không giống sản phẩm trong ảnh,-1,
chất lượng bình thường thôi,-1,
đảo không nên mua hàng ở shop này,-1,
hang kg tron kg cam giat,-1,
dc ma hon nho,-1,
quá chán ko dùng dc phí tiền,-1,
dùng chất lượng trung bình,-1,
ko trơn mấy rít và nhanh khô,-1,
bình thường không gây dị ứng và độ nhờn vừa phải,-1,
quá là tệ đi kh có một chút tác dụng,-1,
tôi có thể không đánh giá sản phẩm khi mua hàng không,-1,
sản phẩm chất lượng kém mùi hơi khó chịu ko có độ trơn mấy cân nhắc khi mua nhé mn,-1,
khá ít và hàng đóng trong hoọp nhưng thấy hơi bẩn,-1,
nhân viên giao hàng hơi thái độ,-1,
không có bơm xịt mà phải bóp thân chai bất tiện khi dùng nên chưa sử dụng,-1,
sp loãng quá không có độ nhờn,-1,
rất ko hài lòng,-1,
nhân viên giao hàng quá hời hợt,-1,
rreesd eeedfyyfdrttyuydrrt,-1,
cjjdnnd d d d d nn ncncncnn n,-1,
tốt aàahhhhhhhhhhhhhhhhhhh,-1,
không trơn như ý muốn nhanh khô,-1,
sản phẩm tệ thua durex ki mùi hơi khó chịu và có cảm giác đây là gốc dầu chứ không phải nước,-1,
dùng ko trơn lắm 111111,-1,
không được mượt cho lắm,-1,
tốt dùng khá ok vui vẻ dùng khá thoải mái,-1,
tạm ổn nhưng chất lượng thì vẫn chưa đạt,-1,
tạm dùng được bình thuong,-1,
lúc gọi giao hàng thì ông ship còn đọc luôn cả tên sp thế mà bảo kín đáo lắm cơ đấy,-1,
order 3 sp cùng một lúc tại sao lại chỉ gửi trước tip gel mà ko gửi cùng hai món kia vậy shop,-1,
bảo ko ghi sản phẩm bên trong mà ghi rõ ràng còn chữ to chứ,-1,
bị rát không trơn khá khó chịu,-1,
bị nóng lắm tiki ơi có loại nào ko đau ko nóng ko,-1,
bình thường bình thường bình thương,-1,
bị ngua moi lần sai duoc một lần vứt đi,-1,
cảm thấy không có tác dụng mấy nhanh bay hơi và 50ml khá nhỏ,-1,
gel bôi trơn mà ko trơn gì hết thật thất vọng,-1,
giao hàng nhanh hàng bth kh bị gì,-1,
sản phẩm sử dụng cũng được,-1,
hàng kém chat luong khong sd dc,-1,
binh thuong k co gi jhghbvgg,-1,
không có tác dụng gì đã vứt bỏ,-1,
mình cảm thấy gel không tốt không có tác dụng gì,-1,
giao hàng chậm mất 1 ngày thái độ của nhân viên giao hàng kém,-1,
sản phẩm loãng quá sd ko thấy thích,-1,
ok nhung hoi cao hon giá thi,-1,
tạm đc,-1,
không hài lòng cảm giác rất khó chịu,-1,
râ t tê như nươ c la không trơn ti na o nghi ha ng do m,-1,
không nên mua nên mua chai màu cam toàn nước mà mau bị khô,-1,
ghi giao trong 24 tiếng nhưng 36 tiếng mới giao,-1,
sản phẩm này dùng được tôi rất hài lòng,-1,
mua nhưng chưa du ng đong goi tô t,-1,
ko hài lòng với san phẩm sài không dc phải bỏ xịt ra như nước lã thất vọng,-1,
kém chất lượng,-1,
không như cái tên gì cả như nước lã thôi thất vọng sản phẩm,-1,
sử dụng xong thì bị khô nhiều sản phẩm không tốt như mong đợi,-1,
quá tệ,-1,
rất thất vọng gel ko giống bình thường,-1,
bình thường không có gì đặc sắc,-1,
đóng gói sơ sài,-1,
giá thì ok nên sp đi cùng vs giá ko chất lượng lắm,-1,
chán,-1,
hàng dùng ooooookkkkkkeeeeeee,-1,
hàng phếch hay sao chất lượng kém quá chả có tác dụng gì,-1,
ko có vde giiiiiiiiiiiiiiiiiiiiiiiii,-1,
đánh giá không tính điểm sản phẩm thì k có j để chê nhưng ship hàng thì quá vô duyên sản phẩm nhạy cảm mà ship đọc to cho cả phố nghe thấy chẳng nhẽ lại k lấy hàng nữa vì người ship,-1,
tôi đã viết phản hồi về sản phẩm n ko thấy hiển thị và luôn nói đã viết nhận xét rồi tôi rất bức xúc về sản phẩm dc giao nó đã bị bóc từ trước nham nhở ko hiểu sao tiki có thể giao sản phẩm ấy cho khách hàng dù đã mua nhiều sản phẩm của tiki n gần đây tôi rất bực mình với cách làm ăn của tiki ko chấp nhận dc tôi cần dc giải thích,-1,
vấn đề thứ nhất là cách đóng gói hàng vô cùng cẩu thả các b nhìn ảnh mình chụp đó vấn đề thứ hai mình đang loay hoay xem hướng dẫn cách mở ra ntn thì rút cái nắp lên là ra luôn ko hề cần dùng kéo để cắt lớp nilon dán bên ngoài sp sp đã bị mở ra từ trc đó rồi giờ ko biết nên dùng hay vứt đi nữa đây lần đầu thấy tiki làm ăn ntn thất vọng quá,-1,
hàng hoá tôi nhận được 5 chai hết 2 chai đã bị mở có dấu hiệu đã sữ dụng 1 chai bị thủng đáy chảy tràng đặt 5 chai mà còn lại đc 2 chai tôi đề nghị shop xem lại và phản hồi cho tôi thank,-1,
hàng ko đảm bảo bị bóc seal từ trước lem nhem hàng này từ chính tiki trading band ra đây mà còn vậy trước tin vào hàng tiki trading kiểu amazon prime ở mỹ vậy giờ ko biết có nên tin vào chất lượng hàng bán bởi tiki nữa ko thật sự thất vọng,-1,
ko tốt chdndhdbe kajcusmchccusncjf,-1,
tôi đề nghị trả lại hàng này vì hàng đã bị bóc nắp và dán lại bằng băng keo vỏ lọ bị rò dung dịch ra ngoài shop gửi hàng lỗi như vậy là không thể chấp nhận được,-1,
như mọi bôi trơn khác chưa thật lắm bị rít khi dính ở tay tuy nhiên vẫn chính hãng an toàn hơn,-1,
nói tặng quà nhưng lại không có,-1,
